"DATE","Year","Month","Day","nodata","Tmin","Tmax"
2001-01-01 12:00:00,2001,1,1,1,0.24106148242939,5.56152589741491
2001-01-02 12:00:00,2001,1,2,NA,-1.67425708657425,4.089809201698
2001-01-03 12:00:00,2001,1,3,NA,-1.77533007144692,3.00389332453208
2001-01-04 12:00:00,2001,1,4,NA,-6.76204514427357,-1.03990562778619
2001-01-05 12:00:00,2001,1,5,NA,-2.86212285601667,0.944566107818841
2001-01-06 12:00:00,2001,1,6,NA,-2.13349824411801,1.6924454496909
2001-01-07 12:00:00,2001,1,7,NA,2.43662260479395,5.27743412395844
2001-01-08 12:00:00,2001,1,8,NA,-1.75988461000232,2.07611184154565
2001-01-09 12:00:00,2001,1,9,NA,-2.92680710750842,0.19204839421283
2001-01-10 12:00:00,2001,1,10,NA,-5.15438581950423,-3.25409415834722
2001-01-11 12:00:00,2001,1,11,NA,-5.65582863184936,-3.75639620569197
2001-01-12 12:00:00,2001,1,12,NA,-6.79929064375985,-2.7079908352146
2001-01-13 12:00:00,2001,1,13,NA,-6.45813368254008,-0.682929470898531
2001-01-14 12:00:00,2001,1,14,NA,0.814433112275503,1.77118205503975
2001-01-15 12:00:00,2001,1,15,NA,3.25384200224493,4.0728898763293
2001-01-16 12:00:00,2001,1,16,NA,-1.40786368105758,-0.450980022300758
2001-01-17 12:00:00,2001,1,17,NA,-0.473391091924321,1.43386341418286
2001-01-18 12:00:00,2001,1,18,NA,1.00282133039279,1.95848786078869
2001-01-19 12:00:00,2001,1,19,NA,-0.600454451824032,2.25329351119321
2001-01-20 12:00:00,2001,1,20,NA,1.627111696118,5.44172505302354
2001-01-21 12:00:00,2001,1,21,NA,-0.219961838197104,5.94865689879375
2001-01-22 12:00:00,2001,1,22,NA,-0.150365229641202,6.58513751268529
2001-01-23 12:00:00,2001,1,23,NA,0.829704940169162,5.65873386981457
2001-01-24 12:00:00,2001,1,24,NA,1.44806195153179,5.27400564534069
2001-01-25 12:00:00,2001,1,25,NA,2.34792953008158,6.5916151309277
2001-01-26 12:00:00,2001,1,26,NA,3.86965682369163,9.00431339975935
2001-01-27 12:00:00,2001,1,27,NA,3.06249833267667,9.56683619150626
2001-01-28 12:00:00,2001,1,28,NA,-0.413936496037944,3.79091892582043
2001-01-29 12:00:00,2001,1,29,NA,3.22037755185518,5.19351138583765
2001-01-30 12:00:00,2001,1,30,NA,3.72314900290586,9.41167517175364
2001-01-31 12:00:00,2001,1,31,NA,2.7283153030533,11.369998917671
2001-02-01 12:00:00,2001,2,1,NA,4.92419086790016,12.594892505787
2001-02-02 12:00:00,2001,2,2,NA,4.86477880513181,9.99863726596217
2001-02-03 12:00:00,2001,2,3,NA,5.64666732193756,11.8847264607086
2001-02-04 12:00:00,2001,2,4,NA,8.73795162632864,10.4931455969185
2001-02-05 12:00:00,2001,2,5,NA,8.36354783683814,9.69462566517094
2001-02-06 12:00:00,2001,2,6,NA,6.48632314051623,9.02776705761787
2001-02-07 12:00:00,2001,2,7,NA,6.02637267079203,9.91867100798127
2001-02-08 12:00:00,2001,2,8,NA,3.31735326797,7.94542123300895
2001-02-09 12:00:00,2001,2,9,NA,3.00312062404827,8.2251386015354
2001-02-10 12:00:00,2001,2,10,NA,0.144446993573004,5.39970871024234
2001-02-11 12:00:00,2001,2,11,NA,-0.538924277093092,1.57696734869868
2001-02-12 12:00:00,2001,2,12,NA,0.99742218036545,3.97567230355282
2001-02-13 12:00:00,2001,2,13,NA,-0.300412673683165,1.62495730997716
2001-02-14 12:00:00,2001,2,14,NA,1.81331986756177,2.95925631334002
2001-02-15 12:00:00,2001,2,15,NA,-1.32428560870991,-0.276630142052164
2001-02-16 12:00:00,2001,2,16,NA,-0.656284791469072,0.79762078753679
2001-02-17 12:00:00,2001,2,17,NA,-0.860124743804201,1.07896704289589
2001-02-18 12:00:00,2001,2,18,NA,-1.07438842741834,5.61469664176795
2001-02-19 12:00:00,2001,2,19,NA,0.250222737587023,5.28802743692407
2001-02-20 12:00:00,2001,2,20,NA,5.57218112399465,7.7202289534022
2001-02-21 12:00:00,2001,2,21,NA,3.38252395915174,7.75706277501524
2001-02-22 12:00:00,2001,2,22,NA,0.964649762047322,6.07575143960795
2001-02-23 12:00:00,2001,2,23,NA,0.807226206301901,4.97518964921908
2001-02-24 12:00:00,2001,2,24,NA,2.08722175200211,4.982563133992
2001-02-25 12:00:00,2001,2,25,NA,1.97049778185634,5.33802409606834
2001-02-26 12:00:00,2001,2,26,NA,1.62846317497033,4.7843382709204
2001-02-27 12:00:00,2001,2,27,NA,0.695674719729239,5.18400269508898
2001-02-28 12:00:00,2001,2,28,NA,-0.503811192965264,2.76735701508555
2001-03-01 12:00:00,2001,3,1,NA,-2.08530422569264,0.425994118308785
