"x"
0
0
0
0
0
0
0
0
0
0
0
0
0.5
1
2
3
3.5
3.5
4.5
6.5
7.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
8.5
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9
9.5
10.5
11.5
12.5
13.5
15.5
17.5
18.5
20.5
22.5
23.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
25.5
26
26.5
27.5
29.5
31.5
32.5
33.5
34.5
35.5
37.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
39.5
40.5
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41
41.5
42.5
43.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
45.5
46
46.5
47.5
48.5
49.5
51.5
53.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
54.5
55
56
57
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58
58.5
59
59.5
60.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
61.5
62
62.5
63
63.5
64
64.5
65
65
65
65
65
65
65
65
65
65
65
65
65
65
65.5
66
67
68
69
71
72
74
75
77
79
79.5
79.5
79.5
79.5
79.5
79.5
79.5
79.5
79.5
79.5
79.5
79.5
80
80.5
81
81.5
82
82
82
82
82
82.5
83
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
83.5
84
85
87
88
88
88
88
88
88
88
88
88
88
88
88
88
88
88
88
88
88
88.5
89
89.5
90.5
91.5
92.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
93.5
94
95
96
97
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
97.5
98.5
99.5
100
100.5
101.5
103.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
105.5
106
106.5
107
108
108
108
108
108
108.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
110.5
111
112
114
116
117
118
119
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
119.5
120
121
121.5
121.5
122
122.5
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123
123.5
123.5
123.5
123.5
124
124.5
125
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
125.5
126
126.5
127
128
130
132
134
136
138
138
138
138
138
138
138
138
138
138
138
138
138
138
138.5
139.5
140.5
141.5
142.5
143
144
145
146
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147
147.5
148
148.5
149.5
151.5
152.5
153.5
154.5
154.5
154.5
154.5
154.5
154.5
154.5
154.5
154.5
154.5
154.5
154.5
154.5
155
155.5
157.5
159.5
160
160.5
161.5
162.5
163.5
164.5
165.5
166
166
166
166
166
166
166
166
166
166
166
166
166
166
166
166
166
166
166
166
166
166.5
167
167.5
167.5
167.5
