"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
701,"Chill",-183,0.103351100977045,1.02741937275004,-9.56818181818182,5.57822354805669
702,"Chill",-182,0.106777352033377,1.07487751046334,-9.72272727272727,5.53073205447629
703,"Chill",-181,0.0946443368556824,1.09813949353114,-9.80227272727273,5.45243812014269
704,"Chill",-180,0.0518543360254621,1.06239492367154,-10.030303030303,5.26066354563514
705,"Chill",-179,0.00875883218189168,1.01568584120383,-10.3022727272727,5.13860161642728
706,"Chill",-178,-0.0174264954872042,0.979537774847846,-10.5537878787879,5.21595204548189
707,"Chill",-177,-0.0380013908678663,0.982200933742763,-10.7863636363636,5.11000504518767
708,"Chill",-176,-0.0586246113852046,0.97861859888709,-11.0060606060606,4.9412394421003
709,"Chill",-175,-0.0673745451192158,0.978083518591707,-11.1007575757576,4.76861361840327
710,"Chill",-174,-0.070387579342998,0.966389662460075,-11.1727272727273,4.62738790984599
711,"Chill",-173,-0.0905699042017884,0.94684455893472,-11.2128787878788,4.63480359616556
712,"Chill",-172,-0.0942624915238812,0.930212693574186,-11.2189393939394,4.58380196851145
713,"Chill",-171,-0.101335943586708,0.928169276929373,-11.2113636363636,4.64559057239807
714,"Chill",-170,-0.084880318912917,0.873604915493566,-11.3893939393939,4.67281785318867
715,"Chill",-169,-0.0508337470591454,0.80248440951283,-11.3984848484848,4.83501700689599
716,"Chill",-168,-0.00992288742519911,0.749806007892329,-11.4378787878788,4.98224165832161
717,"Chill",-167,0.017136781857364,0.736278531808217,-11.5075757575758,5.01909902257026
718,"Chill",-166,0.00797320126872317,0.729433145625407,-11.4719696969697,4.95293079290675
719,"Chill",-165,0.00453282147795597,0.74474819002428,-11.45,4.94923592745218
720,"Chill",-164,0.00463544600796191,0.77136729675768,-11.4090909090909,4.96408166105659
721,"Chill",-163,0.00276497408389868,0.799150231417365,-11.5098484848485,4.82748390998388
722,"Chill",-162,0.0151461585674326,0.868001251310514,-11.6765151515151,4.61698032599503
723,"Chill",-161,0.0343901509751179,0.982672656715929,-11.8651515151515,4.47356061194246
724,"Chill",-160,0.041489220673249,1.07926023323784,-12.0666666666667,4.28836487559676
725,"Chill",-159,0.00565326938888487,1.08033895867766,-12.0568181818182,4.24373523749227
726,"Chill",-158,-0.0386819866055832,0.960923738500844,-12.0583333333333,4.30788319941511
727,"Chill",-157,-0.0639864207707868,0.911518290468849,-12.1007575757576,4.34333434994767
728,"Chill",-156,-0.089900232688916,0.861750524334813,-12.0984848484848,4.42955607130564
729,"Chill",-155,-0.0605282940775512,0.767143034090117,-12.2681818181818,4.4036406196898
730,"Chill",-154,-0.0260629789902753,0.686581415008147,-12.4090909090909,4.33513418820595
731,"Chill",-153,-0.00949885621132441,0.605202866067838,-12.6143939393939,4.21575872558525
801,"Chill",-152,-0.0100552911405833,0.565467819124642,-12.6681818181818,4.03622325857035
802,"Chill",-151,-0.0271089690080226,0.57061424896548,-12.6159090909091,3.94987525978564
803,"Chill",-150,-0.0532043059629854,0.596817591801451,-12.5916666666667,3.82018521498738
804,"Chill",-149,-0.076701413315656,0.652876310760463,-12.5022727272727,3.86834594680939
805,"Chill",-148,-0.0673632076562767,0.653376991757919,-12.4325757575758,3.82409743941349
806,"Chill",-147,-0.0205766117124239,0.688346719111984,-12.4045454545455,3.6845773298241
807,"Chill",-146,0.00385850845826157,0.805587475527088,-12.3030303030303,3.68564132828292
808,"Chill",-145,0.0015247525525557,0.855205262223588,-12.2015151515151,3.58043827167904
809,"Chill",-144,-0.000711468759568751,0.847691645687727,-12.0825757575758,3.50507897616108
810,"Chill",-143,-0.00504514874851753,0.894755540976353,-11.9242424242424,3.44952057980107
811,"Chill",-142,-0.0106555000834631,0.986583818127153,-11.6924242424242,3.39905937182006
812,"Chill",-141,-0.0183842319514495,1.09747856693969,-11.4143939393939,3.5003160730821
813,"Chill",-140,0.0092596909690573,1.27442485063141,-11.1174242424242,3.54836011148619
814,"Chill",-139,0.0138785583338697,1.33799780228565,-10.8742424242424,3.67960011053271
815,"Chill",-138,0.0295344832365661,1.38456307090613,-10.7128787878788,3.82123008837944
816,"Chill",-137,0.039326468393935,1.42653772998709,-10.4719696969697,3.84909428322291
817,"Chill",-136,0.0265963336816389,1.42120653201033,-10.2401515151515,3.90065283851981
818,"Chill",-135,0.0116063992188749,1.42486656009905,-9.96666666666667,3.9589650547828
819,"Chill",-134,0.0274746380514701,1.47944818377468,-9.68181818181818,4.07166334056167
820,"Chill",-133,0.0149397413474021,1.46741390710195,-9.33863636363637,4.25173864224981
821,"Chill",-132,0.0380342523433861,1.51770511032581,-9.08257575757576,4.41626496608186
822,"Chill",-131,0.074390190092401,1.57393505154347,-8.80378787878788,4.53783252838365
823,"Chill",-130,0.0852254136538908,1.55005795731346,-8.46666666666667,4.62434517889471
824,"Chill",-129,0.0646988652864034,1.38878596097552,-8.15530303030303,4.53942042986765
825,"Chill",-128,0.0644451181480611,1.30005649562917,-7.76136363636364,4.5252139875681
826,"Chill",-127,0.052784122156481,1.21357278774914,-7.24469696969697,4.41384262296299
827,"Chill",-126,0.0348339931857102,1.07792858358681,-6.86212121212121,4.5514749549756
828,"Chill",-125,0.0200639367770505,0.970405530608381,-6.54848484848485,4.66317414117519
829,"Chill",-124,0.00581750310595694,0.890973346508318,-6.29772727272727,4.65145603153843
830,"Chill",-123,-0.0199375706776689,0.845134859133423,-5.91590909090909,4.58398022490709
831,"Chill",-122,-0.00386108402144771,0.851686873382599,-5.53409090909091,4.61232495195099
901,"Chill",-121,0.011152920000783,0.860392389145939,-4.94848484848485,4.66804237354925
902,"Chill",-120,0.00594887059176502,0.826649429795219,-4.48409090909091,4.71369557460214
903,"Chill",-119,-0.0146641546390083,0.768951132326122,-4.15227272727273,4.66175428402468
904,"Chill",-118,-0.0182173999420724,0.755713506685288,-3.93181818181818,4.78218301701016
905,"Chill",-117,-0.030871874517706,0.728839138768146,-3.62424242424242,4.98665305484139
906,"Chill",-116,-0.0332849052375011,0.700382304210569,-3.46969696969697,5.08301078554192
907,"Chill",-115,-0.0196294310201229,0.704388412091059,-3.21515151515152,5.11960782425517
908,"Chill",-114,-0.0124043316615119,0.724917440004929,-2.84242424242424,5.18665782881043
909,"Chill",-113,0.0198390640339264,0.699888254467932,-2.43030303030303,5.3070153051267
